file_name,key,detailed_key,split
giantsteps-key-dataset/4361260.LOFI.wav,12,C minor,test
giantsteps-key-dataset/4364668.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4366506.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/4371042.LOFI.wav,14,D minor,test
giantsteps-key-dataset/4399289.LOFI.wav,0,C major,test
giantsteps-key-dataset/4424988.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4433083.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4440292.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4450726.LOFI.wav,4,E major,test
giantsteps-key-dataset/4452003.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4452122.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4453556.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4476610.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/4483817.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4485436.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4498388.LOFI.wav,14,D minor,test
giantsteps-key-dataset/4505122.LOFI.wav,3,Eb major,test
giantsteps-key-dataset/4508323.LOFI.wav,23,B minor,test
giantsteps-key-dataset/4540971.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4566667.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4573655.LOFI.wav,16,E minor,test
giantsteps-key-dataset/4596347.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4609349.LOFI.wav,21,A minor,test
giantsteps-key-dataset/4615188.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4657878.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4661735.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4666231.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4666417.LOFI.wav,9,A major,test
giantsteps-key-dataset/4688833.LOFI.wav,21,A minor,test
giantsteps-key-dataset/4693198.LOFI.wav,4,E major,test
giantsteps-key-dataset/4702235.LOFI.wav,2,D major,test
giantsteps-key-dataset/4723905.LOFI.wav,17,F minor,test
giantsteps-key-dataset/472626.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4735775.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/4755348.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4758620.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4779657.LOFI.wav,10,Bb major,test
giantsteps-key-dataset/4786362.LOFI.wav,12,C minor,test
giantsteps-key-dataset/4802314.LOFI.wav,16,E minor,test
giantsteps-key-dataset/4815758.LOFI.wav,12,C minor,test
giantsteps-key-dataset/4817706.LOFI.wav,13,Db minor,test
giantsteps-key-dataset/4823611.LOFI.wav,21,A minor,test
giantsteps-key-dataset/4824580.LOFI.wav,12,C minor,test
giantsteps-key-dataset/4827420.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4834156.LOFI.wav,14,D minor,test
giantsteps-key-dataset/4840289.LOFI.wav,16,E minor,test
giantsteps-key-dataset/4842349.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4846004.LOFI.wav,23,B minor,test
giantsteps-key-dataset/4846007.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4857650.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4863806.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4868146.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4873286.LOFI.wav,6,Gb major,test
giantsteps-key-dataset/4877006.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4898445.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4898455.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4900482.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4917941.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4920936.LOFI.wav,13,Db minor,test
giantsteps-key-dataset/4926785.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4927548.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4927724.LOFI.wav,8,Ab major,test
giantsteps-key-dataset/4927725.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/4928111.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4934196.LOFI.wav,21,A minor,test
giantsteps-key-dataset/4934251.LOFI.wav,12,C minor,test
giantsteps-key-dataset/4935536.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4939812.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4941208.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4945105.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4950604.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4950614.LOFI.wav,16,E minor,test
giantsteps-key-dataset/4953926.LOFI.wav,12,C minor,test
giantsteps-key-dataset/4955428.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4955940.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4956417.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/4957129.LOFI.wav,14,D minor,test
giantsteps-key-dataset/495905.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4960012.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4965571.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4969568.LOFI.wav,23,B minor,test
giantsteps-key-dataset/4970082.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4981539.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4981541.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/4983645.LOFI.wav,14,D minor,test
giantsteps-key-dataset/4983728.LOFI.wav,19,G minor,test
giantsteps-key-dataset/4992190.LOFI.wav,13,Db minor,test
giantsteps-key-dataset/4995394.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/4995597.LOFI.wav,0,C major,test
giantsteps-key-dataset/4996031.LOFI.wav,17,F minor,test
giantsteps-key-dataset/4996389.LOFI.wav,21,A minor,test
giantsteps-key-dataset/4997194.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/4997222.LOFI.wav,13,Db minor,test
giantsteps-key-dataset/5005412.LOFI.wav,19,G minor,test
giantsteps-key-dataset/5009084.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/5013063.LOFI.wav,16,E minor,test
giantsteps-key-dataset/5013910.LOFI.wav,19,G minor,test
giantsteps-key-dataset/5015793.LOFI.wav,0,C major,test
giantsteps-key-dataset/5026646.LOFI.wav,17,F minor,test
giantsteps-key-dataset/5030517.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/5035524.LOFI.wav,16,E minor,test
giantsteps-key-dataset/5036476.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/5039015.LOFI.wav,13,Db minor,test
giantsteps-key-dataset/5039016.LOFI.wav,19,G minor,test
giantsteps-key-dataset/5048249.LOFI.wav,21,A minor,test
giantsteps-key-dataset/5048263.LOFI.wav,19,G minor,test
giantsteps-key-dataset/5049808.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/5070608.LOFI.wav,17,F minor,test
giantsteps-key-dataset/5073839.LOFI.wav,11,B major,test
giantsteps-key-dataset/5078640.LOFI.wav,17,F minor,test
giantsteps-key-dataset/5079918.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/5081990.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/5085261.LOFI.wav,9,A major,test
giantsteps-key-dataset/5103693.LOFI.wav,5,F major,test
giantsteps-key-dataset/511348.LOFI.wav,16,E minor,test
giantsteps-key-dataset/5120298.LOFI.wav,17,F minor,test
giantsteps-key-dataset/5159593.LOFI.wav,21,A minor,test
giantsteps-key-dataset/5171396.LOFI.wav,8,Ab major,test
giantsteps-key-dataset/5263098.LOFI.wav,19,G minor,test
giantsteps-key-dataset/5264038.LOFI.wav,16,E minor,test
giantsteps-key-dataset/5276059.LOFI.wav,12,C minor,test
giantsteps-key-dataset/5302340.LOFI.wav,12,C minor,test
giantsteps-key-dataset/5304804.LOFI.wav,17,F minor,test
giantsteps-key-dataset/5308082.LOFI.wav,13,Db minor,test
giantsteps-key-dataset/5362946.LOFI.wav,21,A minor,test
giantsteps-key-dataset/5417860.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/5431709.LOFI.wav,12,C minor,test
giantsteps-key-dataset/5450838.LOFI.wav,16,E minor,test
giantsteps-key-dataset/571009.LOFI.wav,17,F minor,test
giantsteps-key-dataset/5740146.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/582991.LOFI.wav,19,G minor,test
giantsteps-key-dataset/611797.LOFI.wav,9,A major,test
giantsteps-key-dataset/61415.LOFI.wav,17,F minor,test
giantsteps-key-dataset/631240.LOFI.wav,19,G minor,test
giantsteps-key-dataset/631883.LOFI.wav,12,C minor,test
giantsteps-key-dataset/634032.LOFI.wav,16,E minor,test
giantsteps-key-dataset/667508.LOFI.wav,14,D minor,test
giantsteps-key-dataset/671546.LOFI.wav,21,A minor,test
giantsteps-key-dataset/677299.LOFI.wav,6,Gb major,test
giantsteps-key-dataset/678406.LOFI.wav,16,E minor,test
giantsteps-key-dataset/682724.LOFI.wav,0,C major,test
giantsteps-key-dataset/74982.LOFI.wav,12,C minor,test
giantsteps-key-dataset/774871.LOFI.wav,11,B major,test
giantsteps-key-dataset/774874.LOFI.wav,23,B minor,test
giantsteps-key-dataset/774875.LOFI.wav,18,Gb minor,test
giantsteps-key-dataset/781373.LOFI.wav,4,E major,test
giantsteps-key-dataset/781995.LOFI.wav,0,C major,test
giantsteps-key-dataset/796860.LOFI.wav,20,Ab minor,test
giantsteps-key-dataset/814290.LOFI.wav,4,E major,test
giantsteps-key-dataset/814505.LOFI.wav,9,A major,test
giantsteps-key-dataset/822664.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/835903.LOFI.wav,2,D major,test
giantsteps-key-dataset/839886.LOFI.wav,14,D minor,test
giantsteps-key-dataset/846900.LOFI.wav,4,E major,test
giantsteps-key-dataset/847422.LOFI.wav,21,A minor,test
giantsteps-key-dataset/853834.LOFI.wav,4,E major,test
giantsteps-key-dataset/873455.LOFI.wav,16,E minor,test
giantsteps-key-dataset/877345.LOFI.wav,3,Eb major,test
giantsteps-key-dataset/883724.LOFI.wav,17,F minor,test
giantsteps-key-dataset/890568.LOFI.wav,16,E minor,test
giantsteps-key-dataset/891993.LOFI.wav,2,D major,test
giantsteps-key-dataset/896478.LOFI.wav,23,B minor,test
giantsteps-key-dataset/903963.LOFI.wav,5,F major,test
giantsteps-key-dataset/907837.LOFI.wav,19,G minor,test
giantsteps-key-dataset/923397.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/945256.LOFI.wav,15,Eb minor,test
giantsteps-key-dataset/973819.LOFI.wav,17,F minor,test
giantsteps-key-dataset/975137.LOFI.wav,12,C minor,test
giantsteps-key-dataset/975138.LOFI.wav,14,D minor,test
giantsteps-key-dataset/981591.LOFI.wav,22,Bb minor,test
giantsteps-key-dataset/992081.LOFI.wav,4,E major,test
giantsteps-key-dataset/997308.LOFI.wav,0,C major,test
giantsteps-mtg-key-dataset/100066.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1017875.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1019315.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1019403.LOFI.wav,20,g# minor,val
giantsteps-mtg-key-dataset/1034722.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/10359.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1038248.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/103857.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/1051007.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/1054705.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1056047.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1059355.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/1060028.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1067950.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1072514.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1077935.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/1093726.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1096228.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/110504.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/11077.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1115626.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/11194.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1144674.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1147737.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1152124.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1152770.LOFI.wav,"2,23",d major / b minor,val
giantsteps-mtg-key-dataset/1156133.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1163534.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1164250.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1164433.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1167965.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/1177887.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1185017.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/1187324.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1190182.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/119077.LOFI.wav,"13,4",c# minor / e major,train
giantsteps-mtg-key-dataset/1190980.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1194397.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/1194512.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/119467.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1196189.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1205438.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1237554.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/1240548.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1243107.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1258142.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/125918.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/1261783.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/1262462.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/1267809.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/1270235.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/1274431.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1276072.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/1277819.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1287738.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1288533.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1290620.LOFI.wav,13,c# minor,val
giantsteps-mtg-key-dataset/1290631.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1290726.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/1298557.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/1298600.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1312884.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/131427.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/1320423.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1320553.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/132143.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1334754.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1336593.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1338256.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1340461.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1342043.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/134948.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1350891.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1352419.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/135302.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1362355.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1367862.LOFI.wav,"1,13",c# major / c# minor,train
giantsteps-mtg-key-dataset/1367983.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1372384.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/138819.LOFI.wav,11,b major,val
giantsteps-mtg-key-dataset/1388341.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/1389267.LOFI.wav,"4,20",e major / g# minor,val
giantsteps-mtg-key-dataset/1389968.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1393305.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/139755.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/1397802.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/1398692.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1402876.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1410568.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1410588.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/1413180.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1416128.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/1426839.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1428584.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/1429124.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/14344.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1439221.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1441223.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1446413.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1446566.LOFI.wav,"5,22",f major / a# minor,val
giantsteps-mtg-key-dataset/144851.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/1453434.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/1454669.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1456345.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/1460099.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/14720.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1472760.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1474885.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1478848.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1492875.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1493674.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1497713.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1507482.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/150864.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/1544667.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/1545117.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1556952.LOFI.wav,15,d# minor,val
giantsteps-mtg-key-dataset/1558123.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/155879.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1569491.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/1579295.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1581325.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/1586496.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/1587110.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/159301.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1595063.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/1598083.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/1599632.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1607693.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/1609519.LOFI.wav,15,d# minor,val
giantsteps-mtg-key-dataset/1612997.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1613669.LOFI.wav,4,e major / minor,val
giantsteps-mtg-key-dataset/1622037.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/1622038.LOFI.wav,"21,13",a minor / c# minor,train
giantsteps-mtg-key-dataset/1627499.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1642729.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1647165.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1648142.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/16484.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/1660225.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1662838.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1669212.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1673356.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/167955.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/1681314.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/168304.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/168450.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1691194.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/1693189.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/1694550.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/17025.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1716212.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1740306.LOFI.wav,"17,8",f minor / g# major,val
giantsteps-mtg-key-dataset/174074.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/1740984.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1743700.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1746583.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1746628.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/175197.LOFI.wav,4,e major,val
giantsteps-mtg-key-dataset/1758017.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/1758691.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1759353.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/1762014.LOFI.wav,10,a# major,val
giantsteps-mtg-key-dataset/178137.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1781925.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/1783835.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/178770.LOFI.wav,"16,19",e minor / g minor,train
giantsteps-mtg-key-dataset/1789849.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1795965.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/1797450.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/180831.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/1810291.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/181659.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/1848401.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1854407.LOFI.wav,11,b major,val
giantsteps-mtg-key-dataset/1857841.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/1860990.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/1868905.LOFI.wav,"0,12",c major / c minor,val
giantsteps-mtg-key-dataset/1879911.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/188000.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/1881646.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1883395.LOFI.wav,0,c major,val
giantsteps-mtg-key-dataset/188616.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/189045.LOFI.wav,7,g major,val
giantsteps-mtg-key-dataset/1893472.LOFI.wav,13,c# minor,val
giantsteps-mtg-key-dataset/189424.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1895483.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1896153.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/18975.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/190162.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/190288.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/1905079.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/1918063.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/1918338.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/1926319.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1926377.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/193072.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/1934576.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1958231.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1958760.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/19613.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/196477.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/1971434.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/1974069.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/197434.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/19805.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/1980637.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/1981132.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/1985174.LOFI.wav,"23,16",b minor / e minor,train
giantsteps-mtg-key-dataset/1989603.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/19936.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/2003951.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/200573.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/200766.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/2016942.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/2017315.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/2019112.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/2022073.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/2022519.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/2028917.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/203541.LOFI.wav,1,c# major,val
giantsteps-mtg-key-dataset/2046030.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/2047805.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/2049030.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/2061659.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/206180.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/2062542.LOFI.wav,5,f major,val
giantsteps-mtg-key-dataset/206648.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/2068812.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/2076953.LOFI.wav,1,c# major,val
giantsteps-mtg-key-dataset/2090586.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/209357.LOFI.wav,18,f# minor,val
giantsteps-mtg-key-dataset/209475.LOFI.wav,14,d minor,train
